GPS,Date ,"Time in 
(24 hours)","Time out
(24 hours) ",Weather ,Crew Leader (name) ,POI,General Location,Species Code,"Point Area (m²) or
 Line Depth (m)",PolygonLine ID,Direction from trail ,Distribution Code,"Does this cherry laurel or holly plant have a DBH of 20cm+? 
",Holly Berries present?,Proximity to stream or wetland,Vegetation layer ,Native Herb Layer %,Comment,Date entered by (name),POINT_X,POINT_Y,POINT_Z,Data entered into MV database
2,18/11/17,9:30:00,12:30:00,Overcast,David Bromley,2297,Spanish,EH,3,,NE,1,,F,10m+,Tree,1-5%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2298,Nature,EH,0.8,,W,2,,Unknown,10m+,Tree,26-50%,15 metres from the trail,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2299,Nature,EH,0.512,,W,,,Unknown,10m+,Herb,6-25%,Approx 12 m off the trail,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2300,Nature,SL,0.5,,W,1,,,10m+,Herb,26-50%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2301,Nature,EI,38,,N,8,,,10m+,Shrub,1-5%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2302,Nature,EH,3.4,,N,,,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2303,Nature,EH,1.4,,NW,8,,,10m+,Herb,6-25%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2304,Nature,EH,3.5,,NW,4,,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2304,Nature,EI,1.5,,W,5,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2306,Nature,EH,0.5,,W,3,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2307,Nature,EI,3.8,,W,5,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2308,Nature,EH,0.5,,W,3,,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2309,Nature,EI,0.5,,W,1,,N/A,10m+,Herb,51-75%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2310,Nature,EH,0.5,,N,2,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2311,Nature,HB,3.9,,N,6,,N/A,10m+,Mixed,26-50%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2312,Nature,EH,1,,N,3,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2313,Nature,EH,2,,N,5,,N/A,10m+,Mixed,26-50%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2314,Nature,EH,4,,NW,6,,N/A,10m+,Tree,76-100%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2315,Nature,EH,,,NW,2,,N/A,10m+,Mixed,51-75%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2316,Nature,EH,3.4,,N,6,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2317,Nature,EH,1,,N,3,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2318,Nature,EH,3,,NW,5,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2319,Nature,EH,3,,N,5,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2320,Nature,EH,3,,NW,8,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2321,Nature,HB,2,,NW,5,,N/A,10m+,Mixed,26-50%,1.5m off trail,Ada Li,,,,
2,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2322,Nature,EH,2,,NW,5,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2808,Nature,EI,3,,E,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2809,Nature,EH,1,,E,4,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2810,Nature,EI,1,,S,5,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2811,Nature,EH,0.5,,S,2,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2812,Nature,EH,0.5,,SE,2,,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2813,Nature,EH,3,,E,4,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2814,Nature,EI,3.5,,E,6,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2815,Nature,EH,1,,E,3,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2816,Nature,EH,1,,E,2,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2817,Nature,EI,1,,E,3,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2818,Nature,EH,1,,E,1,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2819,Nature,EH,0.5,,E,1,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2820,Deer Fern,EH,0.5,,N,1,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2821,Deer Fern,EH,3,,N,8,,Unknown,10m+,Tree,26-50%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2822,Deer Fern,EH,1,,NE,7,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2823,Deer Fern,EH,5,,E,6,,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2824,Deer Fern,EH,1,,E,,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2825,Deer Fern,EI,4,,E,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2826,Deer Fern,EI,4,,E,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2827,Deer Fern,EH,0.5,,E,3,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2828,Deer Fern,EH,2,,E,5,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2829,Deer Fern,EH,0.5,,E,3,,Unknown,10m+,Shrub,26-50%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2830,Deer Fern,EH,0.5,,E,2,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2831,Deer Fern,EH,0.5,,E,2,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2832,Deer Fern,EH,1,,E,3,,Unknown,10m+,Tree,6-25%,7m from trail,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2833,Deer Fern,EH,0.5,,E,3,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2834,Council,HB,1,,NE,2,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2835,Council,EH,0.5,,N,2,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2836,Council,EH,2,,N,4,,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2837,Council,SL,5,,N,8,,N/A,10m+,Mixed,0%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2838,Council,EH,1,,N,3,,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2839,Council,EH,0.5,,N,1,,Unknown,10m+,Herb,0%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2840,Council,EH,1,,N,4,,Unknown,6m to 10m,Shrub,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2841,Council,EH,2,,N,1,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2842,Council,EH,2,,NE,3,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2843,Council,EH,2,,N,5,,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2844,Council,EI,0.5,,N,1,,N/A,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2845,Council,EH,8,,S,7,,Unknown,10m+,Tree,1-5%,15m from trail,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2846,Council,EH,2,,SW,5,,N/A,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2847,Council,EI,7,,SW,8,,N/A,1m,Mixed,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2848,Deer Fern,EH,2,,SW,5,,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2849,Council,EH,10,,SW,7,,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2850,Council,EI,1,,SW,3,,N/A,10m+,Tree,1-5%,20m offtrail,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2851,Council,EH,0.5,,SW,2,,Unknown,10m+,Tree,0%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2852,Council,EH,1,,SW,4,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2853,Council,EI,2,,SW,5,,N/A,10m+,Herb,0%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2854,Council,EH,1,,SW,2,,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2855,Council,EH,1,,S,2,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2856,Deer Fern,EH,2,,W,3,,N/A,10m+,Tree,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2857,Deer Fern,EH,3,,W,5,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2858,Deer Fern,EH,4,,W,5,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2859,Deer Fern,EH,5,,W,4,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2860,Deer Fern,EH,2,,SW,3,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2861,Deer Fern,EH,0.5,,SW,1,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2862,Deer Fern,EH,1,,SW,2,,Unknown,10m+,Tree,26-50%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2863,Deer Fern,EH,1,,SW,,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2864,Deer Fern,EI,0.5,,W,1,,N/A,10m+,Herb,0%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2865,Deer Fern,EH,1,,SW,3,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2866,Deer Fern,EI,1,,S,2,,N/A,10m+,Herb,0%,,Ada Li,,,,
1,25/11/17,9:30:00,12:30:00,Overcast,Joseph Yang,2867,Deer Fern,EH,2,,S,3,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2323,Sasamat,HB,2.53,,W,3,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2324,Sasamat,HB,5,L1-1,W,6,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2325,Sasamat,HB,5,L2-2,W,6,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2326,Sasamat,EI,0.5,,W,1,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2327,Sasamat,EH,0.5,,W,,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2328,Sasamat,HB,3,,NW,5,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2329,Sasamat,EI,0.5,,W,3,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2330,Sasamat,EI,0.5,,W,1,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2331,Sasamat,HB,0.5,,NW,,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2332,Sasamat,EH,3,,W,2,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2333,Sasamat,LC,0.5,,W,1,,N/A,10m+,Tree,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2334,Sasamat,HB,0.5,,W,1,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2335,Sasamat,HB,6,L2-1,W,9,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2336,Sasamat,HB,6,L2-2,NW,9,,N/A,6m to 10m,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2337,Sasamat,HB,6,L2-3,N,8,,N/A,6m to 10m,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2338,Sasamat,EI,1,,W,3,,N/A,6m to 10m,Tree,1-5%,"6 to 8 metres off trail, behind a clump of HB",Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2339,Sherry Sakamoto,EI,1,,S,3,,N/A,10m+,Herb,1-5%,Starts 1 metre from trail,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2340,Sherry Sakamoto,LC,2,,S,3,,N/A,10m+,Tree,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2341,Sherry Sakamoto,HB,6,,S,8,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2342,Sherry Sakamoto,HP,3,L3-1,S,5,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2343,Sherry Sakamoto,HP,3,L3-2,S,5,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2344,Sherry Sakamoto,HB,0.5,L4-1,S,8,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2345,Sherry Sakamoto,HB,3,L4-2,S,8,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2346,Sherry Sakamoto,EI,3,,S,9,,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2347,Sherry Sakamoto,HB,2,,S,2,,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2348,Sherry Sakamoto,EI,6,L5-1,S,9,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2349,Sherry Sakamoto,EI,4,L5-2,S,8,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2350,Sherry Sakamoto,LC,0.5,,S,1,,N/A,10m+,Shrub,6-25%,Approx 4 metres off trail,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2351,Sherry Sakamoto,SL,0.5,,S,1,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2352,Sherry Sakamoto,HB,2,,S,2,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2353,Sherry Sakamoto,HB,3,,S,4,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2354,Sherry Sakamoto,EH,0.5,L6-1,S,7,,Unknown,10m+,Mixed,51-75%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2355,Sherry Sakamoto,EH,1,L6-2,S,7,,Unknown,10m+,Mixed,51-75%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2356,Sherry Sakamoto,SL,0.5,,S,1,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2357,Sherry Sakamoto,EH,8,,S,4,,Unknown,10m+,Mixed,51-75%,Centre of radius = 8 to 10 m off trail,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2358,Sherry Sakamoto,LC,1,,S,2,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2359,Sherry Sakamoto,CP,,P1-1,S,8,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2360,Sherry Sakamoto,CP,,P1-2,S,8,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2361,Sherry Sakamoto,CP,,P1-3,S,8,,N/A,10m+,Herb,51-75%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2362,Sherry Sakamoto,CP,,P1-4,S,8,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2363,Sherry Sakamoto,CP,,P1-5,S,8,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2364,Sherry Sakamoto,CP,,P1-6,S,8,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2365,Sherry Sakamoto,CP,,P1-7,S,8,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2366,Sherry Sakamoto,CP,,P1-8,S,8,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2367,Sherry Sakamoto,CP,,P1-9,S,7,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2368,Spanish,EI,0.5,,N,5,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2369,Spanish,HB,10,L1-1,N,9,,N/A,10m+,Mixed,1-5%,Trees and shrubs. A stream is 10meters to the south,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2370,Spanish,HB,10,L1-2,N,9,,N/A,10m+,Mixed,1-5%,Trees and shrubs,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2371,Spanish,EI,5,L2-1,N,3,,N/A,10m+,Herb,1-5%,It's hidden under the trees,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2372,Spanish,EI,5,L2-2,N,9,,N/A,10m+,Herb,0%,English ivy is growing with the blackberries.,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2373,Spanish,SL,0.5,,N,2,,N/A,10m+,Shrub,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2374,Spanish,EI,0.5,,N,1,,N/A,10m+,Herb,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2375,Spanish,EI,0.5,,N,1,,N/A,2m to 5m,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2376,Spanish,EI,1,,N,4,,N/A,2m to 5m,Herb,6-25%,Ivy is hidden underneath the ferns,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2377,Spanish,EH,1,,N,3,,N/A,2m to 5m,Mixed,1-5%,Trees and shrubs,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2378,Spanish,EI,1.5,,N,4,,N/A,2m to 5m,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2379,Spanish,LC,1,,N,3,,N/A,2m to 5m,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2380,Spanish,EI,5,L3-1,N,6,,N/A,2m to 5m,Mixed,0%,Climbing up three trees,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2381,Spanish,EI,5,L3-2,N,6,,N/A,2m to 5m,Mixed,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2372,Spanish,EH,1,,N,5,,N/A,2m to 5m,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2373,Spanish,EI,0.5,,N,2,,N/A,1m,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2374,Spanish,EI,15,P1-1,N,3,,N/A,1m,Herb,6-25%,Head north down hill from trail 15m depth carpet of ivy,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2375,Spanish,EI,,P1-2,N,5,,N/A,2m to 5m,Herb,1-5%,Same as p1-1,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2386,Spanish,SL,0.5,,N,1,,N/A,6m to 10m,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2387,Spanish,EI,0.5,,N,1,,N/A,10m+,Herb,0%,It's 6meters away from the trail,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2388,Spanish,EH,0.5,,N,1,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2389,Spanish,SL,0.5,,N,1,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2390,Spanish,EI,1.5,,N,6,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2391,Spanish,EH,2,,N,2,,N/A,10m+,Herb,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2392,Spanish,EI,1.5,,N,4,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2393,Spanish,EH,0.5,,W,2,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2394,Spanish,EH,2,,W,5,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2395,Spanish,EI,3,,W,6,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2396,Spanish,EH,0.5,,W,2,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2397,Spanish,EH,1.5,,W,5,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
